SegmentedFilename,FishDetected,ScaleDetected,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio
2024-11-26_09_37_02_(15039)_sardine_input_(1).png,yes,yes,16.0,4.0,17.0,15.0,1.0,0.02555366269165247,38.0,45.0,0.25,1.0453834115805947,0.228740234375
2024-11-26_09_37_15_(15040)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.026737967914438502,38.0,47.0,0.1875,1.0275080906148868,0.21678873697916667
2024-11-26_09_37_15_(15040)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.026737967914438502,37.0,38.0,0.2,1.027027027027027,0.17401692708333333
2024-11-26_09_37_31_(15041)_sardine_input_(0).png,yes,yes,16.0,4.0,16.0,15.0,1.0,0.02626970227670753,38.0,44.0,0.25,1.0292207792207793,0.21007649739583334
2024-11-26_09_37_31_(15041)_sardine_input_(1).png,yes,yes,16.0,4.0,16.0,15.0,1.0,0.02626970227670753,37.0,43.0,0.25,1.040983606557377,0.20462239583333333
2024-11-26_09_37_43_(15042)_sardine_input_(0).png,yes,yes,15.0,4.0,16.0,15.0,1.0,0.02640845070422535,37.0,43.0,0.26666666666666666,1.0397350993377483,0.20201171875
2024-11-26_09_37_43_(15042)_sardine_input_(1).png,yes,yes,15.0,4.0,16.0,15.0,1.0,0.02640845070422535,40.0,40.0,0.26666666666666666,1.035,0.18897623697916666
2024-11-26_09_37_56_(15043)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.025252525252525252,37.0,42.0,0.2,1.0269413629160062,0.21644694010416668
2024-11-26_09_37_56_(15043)_sardine_input_(1).png,yes,yes,16.0,5.0,16.0,15.0,1.0,0.025252525252525252,40.0,41.0,0.3125,1.0469483568075117,0.21112630208333333
2024-11-26_09_38_10_(15044)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.024752475247524754,37.0,39.0,0.2,1.0235478806907379,0.20974772135416667
2024-11-26_09_38_10_(15044)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.024752475247524754,36.0,38.0,0.2,1.023659305993691,0.20514485677083333
2024-11-26_09_38_23_(15045)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.025951557093425604,38.0,39.0,0.1875,1.023659305993691,0.19127604166666667
2024-11-26_09_38_23_(15045)_sardine_input_(1).png,yes,yes,16.0,4.0,17.0,15.0,1.0,0.025951557093425604,39.0,42.0,0.25,1.04251968503937,0.20715983072916666
2024-11-26_09_38_36_(15046)_sardine_input_(0).png,yes,yes,16.0,3.0,17.0,15.0,2.0,0.02631578947368421,41.0,39.0,0.1875,1.0251572327044025,0.18798502604166667
2024-11-26_09_38_36_(15046)_sardine_input_(1).png,yes,yes,16.0,4.0,17.0,15.0,2.0,0.02631578947368421,42.0,44.0,0.25,1.0375586854460095,0.21069173177083333
2024-11-26_09_39_06_(15048)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025728987993138937,35.0,38.0,0.2,1.0235294117647058,0.18749837239583333
2024-11-26_09_39_06_(15048)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025728987993138937,35.0,39.0,0.2,1.0281456953642385,0.19409993489583333
2024-11-26_09_39_13_(15049)_sardine_input_(0).png,yes,yes,16.0,5.0,17.0,15.0,1.0,0.026833631484794274,40.0,41.0,0.3125,1.0495049504950495,0.1877197265625
2024-11-26_09_39_13_(15049)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.026833631484794274,38.0,41.0,0.1875,1.0227272727272727,0.18948079427083334
2024-11-26_09_39_28_(15050)_sardine_input_(0).png,yes,yes,16.0,3.0,17.0,15.0,2.0,0.02702702702702703,38.0,46.0,0.1875,1.0225806451612902,0.20573567708333335
2024-11-26_09_39_28_(15050)_sardine_input_(1).png,yes,yes,16.0,3.0,17.0,15.0,2.0,0.02702702702702703,41.0,40.0,0.1875,1.0210696920583469,0.1798388671875
2024-11-26_09_39_40_(15051)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.026501766784452298,39.0,43.0,0.1875,1.0256,0.20112955729166668
2024-11-26_09_39_40_(15051)_sardine_input_(1).png,yes,yes,16.0,4.0,16.0,15.0,1.0,0.026501766784452298,39.0,37.0,0.25,1.0406504065040652,0.17451822916666668
2024-11-26_09_39_56_(15052)_sardine_input_(0).png,yes,yes,16.0,4.0,17.0,15.0,1.0,0.027675276752767528,40.0,41.0,0.25,1.0367278797996662,0.17546223958333335
2024-11-26_09_39_56_(15052)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.027675276752767528,39.0,42.0,0.1875,1.0219594594594594,0.17923014322916667
2024-12-03_10_04_32_(17678)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.027472527472527472,37.0,42.0,0.1875,1.0220713073005094,0.18159993489583334
2024-12-03_10_04_32_(17678)_sardine_input_(1).png,yes,yes,15.0,4.0,16.0,15.0,1.0,0.027472527472527472,37.0,44.0,0.26666666666666666,1.0416666666666667,0.19060221354166668
2024-12-03_10_04_44_(17679)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.026041666666666668,37.0,43.0,0.1875,1.0254777070063694,0.2079345703125
2024-12-03_10_04_44_(17679)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.026041666666666668,38.0,36.0,0.2,1.024671052631579,0.1768408203125
2024-12-10_10_44_03_(17812)_sardine_input_(0).png,yes,yes,16.0,3.0,17.0,15.0,1.0,0.026690391459074734,37.0,45.0,0.1875,1.0207667731629393,0.20724446614583333
2024-12-10_10_44_03_(17812)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.026690391459074734,42.0,38.0,0.1875,1.027823240589198,0.17680989583333334
2024-12-17_10_21_28_(17878)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025041736227045076,36.0,38.0,0.2,1.0262295081967212,0.19745442708333333
2024-12-17_10_21_28_(17878)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025041736227045076,35.0,33.0,0.2,1.026272577996716,0.17279459635416666
2024-12-17_10_21_53_(17879)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.024509803921568627,36.0,39.0,0.2,1.0284810126582278,0.21283040364583333
2024-12-17_10_21_53_(17879)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.024509803921568627,35.0,40.0,0.2,1.0250391236306728,0.2193603515625
2024-12-17_10_22_04_(17880)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.024875621890547265,35.0,39.0,0.2,1.0258481421647818,0.20701334635416666
2024-12-17_10_22_04_(17880)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.024875621890547265,37.0,41.0,0.2,1.0234741784037558,0.21948567708333333
2024-12-17_10_22_17_(17881)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02586206896551724,34.0,38.0,0.2,1.0256849315068493,0.18535319010416668
2024-12-17_10_22_17_(17881)_sardine_input_(1).png,yes,yes,15.0,4.0,16.0,15.0,2.0,0.02586206896551724,37.0,40.0,0.26666666666666666,1.0330578512396693,0.1959423828125
2024-12-17_10_22_32_(17882)_sardine_input_(0).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.02555366269165247,34.0,34.0,0.21428571428571427,1.024263431542461,0.17240559895833332
2024-12-17_10_22_32_(17882)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02555366269165247,35.0,38.0,0.2,1.021311475409836,0.19329264322916667
2024-12-17_10_23_00_(17883)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025996533795493933,36.0,38.0,0.2,1.025,0.1849951171875
2024-12-17_10_23_00_(17883)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.025996533795493933,37.0,42.0,0.1875,1.0257648953301126,0.20659016927083335
2024-12-17_10_23_21_(17884)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02586206896551724,35.0,38.0,0.2,1.0255972696245734,0.188837890625
2024-12-17_10_23_21_(17884)_sardine_input_(1).png,yes,yes,16.0,4.0,17.0,15.0,2.0,0.02586206896551724,39.0,45.0,0.25,1.0328125,0.22152180989583334
2024-12-17_10_23_44_(17885)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02654867256637168,35.0,41.0,0.2,1.0255536626916524,0.19296061197916667
2024-12-17_10_23_44_(17885)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02654867256637168,36.0,40.0,0.2,1.0255536626916524,0.1882080078125
2024-12-17_10_23_55_(17886)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025295109612141653,36.0,39.0,0.2,1.028052805280528,0.20154947916666666
2024-12-17_10_23_55_(17886)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.025295109612141653,37.0,38.0,0.2,1.0253565768621236,0.19589680989583333
2024-12-17_10_24_19_(17887)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.024958402662229616,35.0,42.0,0.2,1.0275974025974026,0.22202962239583332
2024-12-17_10_24_19_(17887)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.024958402662229616,35.0,42.0,0.2,1.029126213592233,0.22237630208333334
2024-12-17_10_24_33_(17888)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.024916943521594685,36.0,37.0,0.2,1.030844155844156,0.19419759114583332
2024-12-17_10_24_33_(17888)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.024916943521594685,35.0,36.0,0.2,1.021138211382114,0.19350911458333334
2024-12-17_10_24_50_(17889)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.02577319587628866,36.0,41.0,0.2,1.0229885057471264,0.20245442708333333
2024-12-17_10_24_50_(17889)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.02577319587628866,36.0,42.0,0.2,1.0227642276422764,0.20589518229166667
2024-12-17_10_26_23_(17892)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.025684931506849314,33.0,38.0,0.21428571428571427,1.0300884955752212,0.19239420572916666
2024-12-17_10_26_23_(17892)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.025684931506849314,32.0,35.0,0.21428571428571427,1.0265957446808511,0.17607259114583335
2024-12-17_10_27_31_(17893)_sardine_input_(0).png,yes,yes,16.0,4.0,17.0,15.0,2.0,0.02895752895752896,39.0,43.0,0.25,1.0273037542662116,0.16819986979166668
2024-12-17_10_27_31_(17893)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.02895752895752896,38.0,38.0,0.1875,1.0194690265486726,0.15065266927083334
2024-12-17_10_27_42_(17894)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02617801047120419,35.0,44.0,0.2,1.0287648054145515,0.20929850260416666
2024-12-17_10_27_42_(17894)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.02617801047120419,36.0,43.0,0.2,1.0263591433278418,0.20812662760416667
2024-12-17_10_27_50_(17895)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.02577319587628866,33.0,36.0,0.21428571428571427,1.024866785079929,0.17895182291666667
2024-12-17_10_27_50_(17895)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.02577319587628866,34.0,39.0,0.21428571428571427,1.027681660899654,0.19389811197916668
2024-12-17_10_28_00_(17896)_sardine_input_(0).png,yes,yes,15.0,4.0,16.0,15.0,2.0,0.025466893039049237,36.0,46.0,0.26666666666666666,1.0321543408360128,0.23479329427083334
2024-12-17_10_28_00_(17896)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.025466893039049237,37.0,45.0,0.1875,1.0251177394034536,0.22605631510416666
2024-12-17_10_29_53_(17900)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025210084033613446,34.0,37.0,0.2,1.021630615640599,0.19124348958333334
2024-12-17_10_29_53_(17900)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025210084033613446,36.0,40.0,0.2,1.0263157894736843,0.20763671875
2024-12-17_10_30_12_(17901)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.025951557093425604,36.0,39.0,0.2,1.0212418300653594,0.18947916666666667
2024-12-17_10_30_12_(17901)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.025951557093425604,39.0,39.0,0.1875,1.0225806451612902,0.1927197265625
2024-12-17_10_32_19_(17908)_sardine_input_(0).png,yes,yes,22.0,4.0,23.0,15.0,2.0,0.036585365853658534,51.0,83.0,0.18181818181818182,1.0227642276422764,0.20324381510416667
2024-12-17_10_32_19_(17908)_sardine_input_(1).png,yes,yes,22.0,5.0,23.0,15.0,2.0,0.036585365853658534,52.0,84.0,0.22727272727272727,1.0224358974358974,0.20536458333333332
2024-12-17_10_32_30_(17909)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.02697841726618705,36.0,45.0,0.2,1.0258620689655173,0.20171061197916668
2024-12-17_10_32_30_(17909)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02697841726618705,35.0,48.0,0.2,1.0313588850174216,0.21479166666666666
2024-12-17_10_34_01_(17913)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.024469820554649267,35.0,47.0,0.2,1.0314465408805031,0.25872233072916667
2024-12-17_10_34_01_(17913)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.024469820554649267,35.0,45.0,0.2,1.0299684542586751,0.24642415364583334
2024-12-17_10_34_22_(17914)_sardine_input_(0).png,yes,yes,15.0,4.0,16.0,15.0,1.0,0.024271844660194174,36.0,48.0,0.26666666666666666,1.0328638497652582,0.2663720703125
2024-12-17_10_34_22_(17914)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.024271844660194174,35.0,41.0,0.2,1.025078369905956,0.23082845052083334
2024-12-17_10_35_31_(17917)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.02608695652173913,37.0,50.0,0.1875,1.0292207792207793,0.24339518229166668
2024-12-17_10_35_31_(17917)_sardine_input_(1).png,yes,yes,16.0,3.0,17.0,15.0,2.0,0.02608695652173913,37.0,47.0,0.1875,1.0267295597484276,0.22895345052083332
2024-12-17_10_36_12_(17919)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.025597269624573378,35.0,39.0,0.2,1.026890756302521,0.1961474609375
2024-12-17_10_36_12_(17919)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.025597269624573378,35.0,37.0,0.2,1.023728813559322,0.18654296875
2024-12-17_10_36_27_(17920)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.023474178403755867,34.0,42.0,0.2,1.0312989045383412,0.2504150390625
2024-12-17_10_36_27_(17920)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.023474178403755867,37.0,44.0,0.21428571428571427,1.031347962382445,0.2607145182291667
2024-12-19_09_54_44_(17953)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.025684931506849314,34.0,41.0,0.2,1.0273037542662116,0.206396484375
2024-12-19_09_54_44_(17953)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.025684931506849314,35.0,36.0,0.26666666666666666,1.0427350427350428,0.181123046875
2024-12-19_09_54_53_(17954)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.02512562814070352,36.0,42.0,0.2,1.0220125786163523,0.21831705729166667
2024-12-19_09_54_53_(17954)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.02512562814070352,41.0,47.0,0.1875,1.0282131661442007,0.2443310546875
2024-12-19_09_55_04_(17955)_sardine_input_(0).png,yes,yes,16.0,4.0,17.0,15.0,1.0,0.026041666666666668,39.0,41.0,0.25,1.0377952755905513,0.19879557291666666
2024-12-19_09_55_04_(17955)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.026041666666666668,37.0,40.0,0.1875,1.0190779014308426,0.19466634114583334
2024-12-19_09_55_11_(17956)_sardine_input_(0).png,yes,yes,15.0,4.0,16.0,15.0,1.0,0.025951557093425604,36.0,42.0,0.26666666666666666,1.0345963756177925,0.20365885416666665
2024-12-19_09_55_11_(17956)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.025951557093425604,37.0,44.0,0.2,1.0293159609120521,0.2159033203125
2024-12-19_09_55_19_(17957)_sardine_input_(0).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.02403846153846154,33.0,39.0,0.21428571428571427,1.0297029702970297,0.22419108072916666
2024-12-19_09_55_19_(17957)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02403846153846154,35.0,42.0,0.2,1.0297805642633229,0.2410791015625
2024-12-19_09_55_34_(17958)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.02654867256637168,39.0,40.0,0.1875,1.0224719101123596,0.18757486979166665
2024-12-19_09_55_34_(17958)_sardine_input_(1).png,yes,yes,16.0,4.0,17.0,15.0,1.0,0.02654867256637168,42.0,41.0,0.25,1.0391849529780564,0.19331705729166668
2024-12-19_09_57_21_(17959)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.024875621890547265,35.0,37.0,0.2,1.0243111831442464,0.19683919270833333
2024-12-19_09_57_21_(17959)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.024875621890547265,37.0,39.0,0.2,1.0219435736677116,0.20593912760416666
2024-12-19_09_57_28_(17960)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025041736227045076,34.0,43.0,0.2,1.0279605263157894,0.22328776041666668
2024-12-19_09_57_28_(17960)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025041736227045076,35.0,47.0,0.2,1.032520325203252,0.24477376302083334
2024-12-19_09_57_35_(17961)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025684931506849314,35.0,42.0,0.2,1.028099173553719,0.2112548828125
2024-12-19_09_57_35_(17961)_sardine_input_(1).png,yes,yes,15.0,4.0,16.0,15.0,1.0,0.025684931506849314,36.0,37.0,0.26666666666666666,1.0330578512396693,0.187138671875
2024-12-19_09_57_45_(17962)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.025380710659898477,34.0,38.0,0.21428571428571427,1.0278745644599303,0.19403157552083333
2024-12-19_09_57_45_(17962)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.025380710659898477,34.0,40.0,0.2,1.0248756218905473,0.20365559895833332
2024-12-19_09_57_53_(17963)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.02613240418118467,37.0,42.0,0.2,1.026143790849673,0.20488606770833334
2024-12-19_09_57_53_(17963)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.02613240418118467,37.0,47.0,0.1875,1.0256821829855538,0.22617838541666666
2024-12-19_09_57_53_(17963)_sardine_input_(2).png,yes,yes,14.0,1.0,14.0,15.0,1.0,0.02613240418118467,33.0,20.0,0.07142857142857142,1.0035087719298246,0.09701009114583334
2024-12-19_09_58_05_(17964)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.025167785234899327,36.0,48.0,0.2,1.0284810126582278,0.24678059895833335
2024-12-19_09_58_05_(17964)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.025167785234899327,36.0,43.0,0.2,1.0285261489698891,0.222763671875
2024-12-19_09_58_14_(17965)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.024916943521594685,33.0,36.0,0.21428571428571427,1.0256849315068493,0.18918782552083332
2024-12-19_09_58_14_(17965)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.024916943521594685,36.0,38.0,0.2,1.0292207792207793,0.19933756510416667
2024-12-19_09_58_23_(17966)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.025510204081632654,38.0,45.0,0.1875,1.02660406885759,0.22877278645833332
2024-12-19_09_58_23_(17966)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.025510204081632654,37.0,43.0,0.1875,1.021875,0.2156787109375
2024-12-19_09_58_33_(17967)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.025380710659898477,37.0,44.0,0.1875,1.028169014084507,0.22410807291666668
2024-12-19_09_58_33_(17967)_sardine_input_(1).png,yes,yes,15.0,4.0,16.0,15.0,2.0,0.025380710659898477,37.0,40.0,0.26666666666666666,1.035031847133758,0.20215983072916666
2024-12-19_09_58_43_(17968)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.024469820554649267,36.0,39.0,0.2,1.0298273155416013,0.21690266927083332
2024-12-19_09_58_43_(17968)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.024469820554649267,35.0,38.0,0.2,1.0224,0.211337890625
2024-12-19_09_58_51_(17969)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025210084033613446,35.0,43.0,0.2,1.0260162601626017,0.22250162760416667
2024-12-19_09_58_51_(17969)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.025210084033613446,37.0,40.0,0.2,1.028391167192429,0.20705891927083334
2024-12-19_09_59_00_(17970)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.02459016393442623,36.0,35.0,0.26666666666666666,1.0338164251207729,0.1935498046875
2024-12-19_09_59_00_(17970)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.02459016393442623,37.0,37.0,0.2,1.021909233176839,0.20432779947916666
2024-12-19_09_59_09_(17971)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.02508361204013378,36.0,39.0,0.26666666666666666,1.0380165289256198,0.20573893229166668
2024-12-19_09_59_09_(17971)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02508361204013378,36.0,40.0,0.2,1.022508038585209,0.21055013020833332
2024-12-19_09_59_18_(17972)_sardine_input_(0).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.023734177215189875,34.0,38.0,0.21428571428571427,1.0288461538461537,0.22177897135416666
2024-12-19_09_59_18_(17972)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.023734177215189875,35.0,38.0,0.2,1.021909233176839,0.2228662109375
2024-12-19_09_59_58_(17973)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.02586206896551724,35.0,36.0,0.2,1.0240137221269296,0.17974934895833333
2024-12-19_09_59_58_(17973)_sardine_input_(1).png,yes,yes,15.0,4.0,16.0,15.0,1.0,0.02586206896551724,36.0,38.0,0.26666666666666666,1.0343137254901962,0.18604654947916666
2024-12-19_10_00_07_(17974)_sardine_input_(0).png,yes,yes,16.0,3.0,17.0,15.0,1.0,0.025996533795493933,37.0,49.0,0.1875,1.02660406885759,0.23811686197916668
2024-12-19_10_00_07_(17974)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.025996533795493933,37.0,43.0,0.1875,1.0222575516693164,0.21042154947916666
2024-12-19_10_00_17_(17975)_sardine_input_(0).png,yes,yes,17.0,3.0,17.0,15.0,1.0,0.027675276752767528,39.0,44.0,0.17647058823529413,1.021103896103896,0.1871240234375
2024-12-19_10_00_17_(17975)_sardine_input_(1).png,yes,yes,17.0,5.0,18.0,15.0,1.0,0.027675276752767528,58.0,49.0,0.29411764705882354,1.043956043956044,0.21012858072916665
2024-12-19_10_00_25_(17976)_sardine_input_(0).png,yes,yes,16.0,4.0,16.0,15.0,1.0,0.025817555938037865,38.0,50.0,0.25,1.029733959311424,0.24898763020833334
2024-12-19_10_00_25_(17976)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.025817555938037865,38.0,44.0,0.1875,1.0251177394034536,0.218115234375
2024-12-19_10_00_35_(17977)_sardine_input_(0).png,yes,yes,17.0,4.0,17.0,15.0,2.0,0.02717391304347826,39.0,51.0,0.23529411764705882,1.0267716535433071,0.22826497395833334
2024-12-19_10_00_35_(17977)_sardine_input_(1).png,yes,yes,17.0,5.0,18.0,15.0,2.0,0.02717391304347826,42.0,51.0,0.29411764705882354,1.05,0.22518880208333333
2024-12-19_10_00_44_(17978)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.025951557093425604,37.0,43.0,0.1875,1.0224719101123596,0.2126513671875
2024-12-19_10_00_44_(17978)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.025951557093425604,38.0,49.0,0.1875,1.0266457680250785,0.24070475260416666
2024-12-19_10_00_54_(17979)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,2.0,0.026501766784452298,40.0,37.0,0.1875,1.021138211382114,0.1758154296875
2024-12-19_10_00_54_(17979)_sardine_input_(1).png,yes,yes,16.0,3.0,17.0,15.0,2.0,0.026501766784452298,42.0,40.0,0.1875,1.0251177394034536,0.18858561197916668
2024-12-19_10_01_04_(17980)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025996533795493933,36.0,39.0,0.2,1.0218855218855218,0.18906575520833332
2024-12-19_10_01_04_(17980)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.025996533795493933,34.0,39.0,0.2,1.0328151986183074,0.1884912109375
