FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
,,,,,,,,,,,2025-01-02_10:59:36_(18494)_sardine_input.jpeg,yes,no
15.0,3.0,15.0,15.0,1.0,0.02358490566037736,38.0,40.0,0.2,1.0265625,0.23874837239583332,2025-01-02_10:59:45_(18495)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.02358490566037736,35.0,39.0,0.26666666666666666,1.0438184663536776,0.23194661458333332,2025-01-02_10:59:45_(18495)_sardine_input_(1).png,yes,yes
15.0,3.0,16.0,15.0,2.0,0.025,35.0,41.0,0.2,1.024,0.2185888671875,2025-01-02_10:59:52_(18496)_sardine_input_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.025,37.0,45.0,0.1875,1.0234375,0.2361083984375,2025-01-02_10:59:52_(18496)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.024154589371980676,35.0,43.0,0.26666666666666666,1.0328638497652582,0.24234049479166667,2025-01-02_11:00:01_(18497)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.024154589371980676,35.0,42.0,0.2,1.0250391236306728,0.23540201822916668,2025-01-02_11:00:01_(18497)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2025-01-02_11:00:18_(18498)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_11:00:25_(18499)_sardine_input.jpeg,yes,no
15.0,4.0,15.0,15.0,2.0,0.02717391304347826,36.0,53.0,0.26666666666666666,1.0415162454873645,0.237646484375,2025-01-02_11:00:38_(18500)_sardine_input_(0).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.02717391304347826,36.0,49.0,0.26666666666666666,1.031304347826087,0.21984049479166667,2025-01-02_11:00:38_(18500)_sardine_input_(1).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.026737967914438502,37.0,50.0,0.26666666666666666,1.038917089678511,0.23150553385416667,2025-01-02_11:00:48_(18501)_sardine_input_(0).png,yes,yes
