SegmentedFilename,FishDetected,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,ScaleDetected
20241107094820873_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,2.0,0.007808433107756377,44.0,44.0,0.1875,1.027264325323475,0.10106298611111111,yes
20241107094837669_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.007849293563579277,42.0,46.0,0.17647058823529413,1.0232766338406445,0.10429430555555555,yes
20241107094837669_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,2.0,0.007849293563579277,44.0,51.0,0.2222222222222222,1.0306513409961686,0.11689451388888888,yes
20241107094847001_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.007849293563579277,42.0,46.0,0.17647058823529413,1.0232766338406445,0.10429430555555555,yes
20241107094847001_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,2.0,0.007849293563579277,44.0,51.0,0.2222222222222222,1.0306513409961686,0.11689451388888888,yes
20241107094847722_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,3.0,0.007575757575757576,41.0,45.0,0.23529411764705882,1.0270388137810729,0.11008118055555556,yes
20241107094847722_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,3.0,0.007575757575757576,46.0,46.0,0.2222222222222222,1.0327064595257562,0.11183256944444445,yes
20241107094903471_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,3.0,0.007987220447284345,43.0,45.0,0.17647058823529413,1.0241187384044528,0.09871083333333333,yes
20241107094903471_sardine_good_(1).png,yes,18.0,5.0,19.0,15.0,3.0,0.007987220447284345,46.0,51.0,0.2777777777777778,1.0374149659863945,0.11304819444444444,yes
20241107094922412_sardine_good_(0).png,yes,17.0,5.0,17.0,15.0,1.0,0.007545271629778672,43.0,45.0,0.29411764705882354,1.046757829730922,0.111848125,yes
20241107094922412_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,1.0,0.007545271629778672,43.0,46.0,0.23529411764705882,1.0346795434591747,0.11449854166666666,yes
20241107094934628_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,1.0,0.006934812760055479,41.0,40.0,0.25,1.0332631578947369,0.11759944444444445,yes
20241107094934628_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.006934812760055479,41.0,43.0,0.1875,1.0212244897959184,0.12473416666666666,yes
20241107094951261_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.007541478129713424,44.0,46.0,0.2222222222222222,1.0301381331100878,0.11463368055555556,yes
20241107094951261_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,2.0,0.007541478129713424,46.0,48.0,0.2222222222222222,1.025111381125962,0.11948958333333333,yes
20241107095006168_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,3.0,0.007302823758519961,41.0,43.0,0.17647058823529413,1.0213310580204777,0.11304798611111111,yes
20241107095006168_sardine_good_(1).png,yes,16.0,3.0,16.0,15.0,3.0,0.007302823758519961,39.0,37.0,0.1875,1.0231923601637107,0.096754375,yes
20241107095014002_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.007739938080495356,41.0,41.0,0.25,1.039323273891175,0.09665895833333334,yes
20241107095014002_sardine_good_(1).png,yes,17.0,5.0,18.0,15.0,2.0,0.007739938080495356,44.0,48.0,0.29411764705882354,1.040447504302926,0.11341479166666667,yes
20241107095034197_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.0077279752704791345,45.0,41.0,0.23529411764705882,1.0256298870547351,0.09564618055555556,yes
20241107095034197_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.0077279752704791345,45.0,41.0,0.23529411764705882,1.0363007778738116,0.09704375,yes
20241107095455730_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.007594936708860759,47.0,53.0,0.21052631578947367,1.0216634429400386,0.12806493055555557,yes
20241107095455730_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.007594936708860759,41.0,43.0,0.1875,1.0248306997742664,0.103545625,yes
20241107095456369_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.007594936708860759,47.0,53.0,0.21052631578947367,1.0216634429400386,0.12806493055555557,yes
20241107095456369_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.007594936708860759,41.0,43.0,0.1875,1.0248306997742664,0.103545625,yes
20241107095503474_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.007594936708860759,47.0,53.0,0.21052631578947367,1.0216634429400386,0.12806493055555557,yes
20241107095503474_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.007594936708860759,41.0,43.0,0.1875,1.0248306997742664,0.103545625,yes
20241107095521098_sardine_good_(0).png,yes,19.0,7.0,20.0,15.0,3.0,0.007422068283028204,47.0,50.0,0.3684210526315789,1.0713459313536444,0.12791083333333333,yes
20241107095521098_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,3.0,0.007422068283028204,43.0,47.0,0.17647058823529413,1.0244005048380311,0.11946055555555556,yes
20241107095531467_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,3.0,0.00825082508250825,47.0,55.0,0.21052631578947367,1.0270042194092828,0.11265166666666666,yes
20241107095531467_sardine_good_(1).png,yes,19.0,5.0,20.0,15.0,3.0,0.00825082508250825,48.0,56.0,0.2631578947368421,1.0349531116794544,0.11491402777777777,yes
20241107095557248_sardine_good_(0).png,yes,17.0,5.0,17.0,15.0,2.0,0.006805807622504537,42.0,40.0,0.29411764705882354,1.041866028708134,0.12263111111111111,yes
20241107095557248_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,2.0,0.006805807622504537,39.0,42.0,0.25,1.0352846832397755,0.12673131944444443,yes
20241107095624542_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.007072135785007072,46.0,51.0,0.2222222222222222,1.0324626865671642,0.142978125,yes
20241107095624542_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,2.0,0.007072135785007072,41.0,42.0,0.25,1.0318925723877466,0.117543125,yes
20241107095634772_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.007352941176470588,44.0,47.0,0.23529411764705882,1.0271966527196652,0.12303194444444444,yes
20241107095634772_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,2.0,0.007352941176470588,41.0,41.0,0.25,1.027260926006058,0.10574409722222222,yes
20241107095655024_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,2.0,0.00706880301602262,44.0,51.0,0.2777777777777778,1.0375657400450788,0.14177583333333332,yes
20241107095655024_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.00706880301602262,42.0,44.0,0.17647058823529413,1.0239768499379909,0.12303041666666667,yes
20241107095704252_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.007281553398058253,42.0,43.0,0.25,1.0401727861771057,0.11495395833333333,yes
20241107095704252_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,2.0,0.007281553398058253,43.0,44.0,0.17647058823529413,1.0222405271828665,0.11770236111111111,yes
20241107095722128_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.007583417593528817,44.0,51.0,0.2222222222222222,1.0255872483221478,0.12520270833333333,yes
20241107095722128_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,2.0,0.007583417593528817,45.0,47.0,0.16666666666666666,1.0220649458784345,0.11550777777777778,yes
20241107095735976_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.00740009866798224,42.0,43.0,0.25,1.028131868131868,0.10980381944444445,yes
20241107095735976_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.00740009866798224,45.0,45.0,0.17647058823529413,1.0219131900547829,0.11586895833333333,yes
20241107095755638_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.006963788300835654,43.0,46.0,0.17647058823529413,1.0229840280483053,0.13268569444444445,yes
20241107095755638_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,2.0,0.006963788300835654,47.0,51.0,0.21052631578947367,1.0251549398468829,0.147570625,yes
20241107095819270_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241107095855211_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.007260406582768635,45.0,50.0,0.23529411764705882,1.0272502064409579,0.13177743055555555,yes
20241107095855211_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.007260406582768635,42.0,40.0,0.17647058823529413,1.0256087321578506,0.10799131944444444,yes
20241107095911036_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,3.0,0.006880733944954129,43.0,45.0,0.16666666666666666,1.0210164310278946,0.1332661111111111,yes
20241107095911036_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,3.0,0.006880733944954129,40.0,40.0,0.1875,1.0204834084391643,0.11954895833333333,yes
20241107095930879_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,2.0,0.007270964614638876,42.0,43.0,0.1875,1.0237683664649957,0.11526097222222222,yes
20241107095930879_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,2.0,0.007270964614638876,40.0,39.0,0.1875,1.019388194743645,0.10393722222222222,yes
20241107100000283_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,3.0,0.007618080243778568,42.0,45.0,0.23529411764705882,1.0272407732864675,0.10822729166666667,yes
20241107100000283_sardine_good_(1).png,yes,16.0,5.0,17.0,15.0,3.0,0.007618080243778568,41.0,42.0,0.3125,1.0498627630375115,0.10059576388888888,yes
20241107100201491_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241107100223407_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,1.0,0.007309941520467836,47.0,49.0,0.21052631578947367,1.0234075211051419,0.1287720138888889,yes
20241107100223407_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,1.0,0.007309941520467836,47.0,47.0,0.2222222222222222,1.0243243243243243,0.12254354166666667,yes
20241107100236506_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,1.0,0.0074367873078829945,48.0,53.0,0.21052631578947367,1.0223076923076924,0.13394847222222223,yes
20241107100236506_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,1.0,0.0074367873078829945,42.0,47.0,0.17647058823529413,1.0243595128097438,0.11944833333333334,yes
20241107100259020_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.007173601147776184,44.0,50.0,0.17647058823529413,1.024576954069299,0.13609090277777777,yes
20241107100259020_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007173601147776184,44.0,48.0,0.23529411764705882,1.0314285714285714,0.13092659722222222,yes
20241107100321591_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.007511266900350526,46.0,51.0,0.2222222222222222,1.0291650019976029,0.1271125,yes
20241107100321591_sardine_good_(1).png,yes,20.0,4.0,20.0,15.0,2.0,0.007511266900350526,49.0,60.0,0.2,1.0233419785105595,0.14786791666666665,yes
20241107100337001_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.007458975634012929,44.0,44.0,0.17647058823529413,1.0193439865433138,0.11225625,yes
20241107100337001_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,2.0,0.007458975634012929,47.0,51.0,0.21052631578947367,1.0226828314430974,0.12834243055555555,yes
20241107100348050_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,2.0,0.007602635580334516,46.0,59.0,0.21052631578947367,1.0254502740798748,0.1437123611111111,yes
20241107100348050_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,2.0,0.007602635580334516,45.0,48.0,0.2222222222222222,1.027276373846771,0.11679965277777778,yes
20241107100410153_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,3.0,0.007772020725388601,47.0,54.0,0.2777777777777778,1.0430198228595529,0.1254390972222222,yes
20241107100410153_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,3.0,0.007772020725388601,43.0,47.0,0.23529411764705882,1.039729119638826,0.10843479166666667,yes
20241107100520824_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,3.0,0.0075910931174089065,46.0,56.0,0.2222222222222222,1.0257545271629778,0.13608048611111112,yes
20241107100520824_sardine_good_(1).png,yes,18.0,3.0,19.0,15.0,3.0,0.0075910931174089065,47.0,50.0,0.16666666666666666,1.021774193548387,0.12189902777777778,yes
20241107100521334_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,3.0,0.0075910931174089065,46.0,56.0,0.2222222222222222,1.0257545271629778,0.13608048611111112,yes
20241107100521334_sardine_good_(1).png,yes,18.0,3.0,19.0,15.0,3.0,0.0075910931174089065,47.0,50.0,0.16666666666666666,1.021774193548387,0.12189902777777778,yes
20241107100539148_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,1.0,0.007447864945382324,41.0,43.0,0.25,1.0384959713518354,0.10930666666666666,yes
20241107100539148_sardine_good_(1).png,yes,16.0,3.0,16.0,15.0,1.0,0.007447864945382324,40.0,42.0,0.1875,1.0280924331671952,0.10606840277777778,yes
20241107100601191_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,4.0,0.007285089849441476,44.0,44.0,0.23529411764705882,1.0310077519379846,0.11734284722222223,yes
20241107100601191_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,4.0,0.007285089849441476,47.0,53.0,0.21052631578947367,1.0252583237657864,0.13901743055555554,yes
20241107100612049_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,2.0,0.008077544426494346,47.0,52.0,0.21052631578947367,1.0205930807248764,0.11246944444444444,yes
20241107100612049_sardine_good_(1).png,yes,19.0,5.0,19.0,15.0,2.0,0.008077544426494346,48.0,51.0,0.2631578947368421,1.0427784836933502,0.10880104166666667,yes
20241107100726994_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,4.0,0.0075,41.0,41.0,0.25,1.0328742780986229,0.102964375,yes
20241107100726994_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,4.0,0.0075,43.0,47.0,0.23529411764705882,1.028752642706131,0.11663895833333333,yes
20241107100736468_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,3.0,0.007477567298105683,41.0,44.0,0.17647058823529413,1.0219543693499784,0.11085097222222222,yes
20241107100736468_sardine_good_(1).png,yes,17.0,5.0,18.0,15.0,3.0,0.007477567298105683,45.0,44.0,0.29411764705882354,1.0481776288227902,0.11105729166666667,yes
20241107100747239_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.008147745790331342,46.0,49.0,0.2222222222222222,1.0250539956803455,0.10427444444444445,yes
20241107100747239_sardine_good_(1).png,yes,17.0,5.0,18.0,15.0,2.0,0.008147745790331342,42.0,41.0,0.29411764705882354,1.0503084954912199,0.08624965277777778,yes
20241107100800562_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,2.0,0.00757193336698637,48.0,50.0,0.21052631578947367,1.0263770364623739,0.12248729166666666,yes
20241107100800562_sardine_good_(1).png,yes,19.0,4.0,20.0,15.0,2.0,0.00757193336698637,50.0,51.0,0.21052631578947367,1.0220247295208655,0.12369020833333333,yes
20241107100812515_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.0075681130171543895,42.0,44.0,0.25,1.0369173973234886,0.10682020833333333,yes
20241107100812515_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,2.0,0.0075681130171543895,44.0,45.0,0.17647058823529413,1.0228233305156382,0.11015013888888889,yes
20241107100825435_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.007492507492507493,45.0,48.0,0.2222222222222222,1.0355960264900663,0.12010784722222222,yes
20241107100825435_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007492507492507493,44.0,45.0,0.23529411764705882,1.0269133725820017,0.11337881944444445,yes
20241107100837200_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.007422068283028204,42.0,44.0,0.25,1.0296198054818744,0.11097388888888889,yes
20241107100837200_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.007422068283028204,43.0,44.0,0.17647058823529413,1.022137079608344,0.11095534722222222,yes
20241107100859520_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.007712082262210797,45.0,46.0,0.23529411764705882,1.0257179597085297,0.10845034722222222,yes
20241107100859520_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,3.0,0.007712082262210797,44.0,47.0,0.23529411764705882,1.0283505154639174,0.11041277777777778,yes
20241107100901654_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.007712082262210797,45.0,46.0,0.23529411764705882,1.0257179597085297,0.10845034722222222,yes
20241107100901654_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,3.0,0.007712082262210797,44.0,47.0,0.23529411764705882,1.0283505154639174,0.11041277777777778,yes
20241107100909161_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.007712082262210797,45.0,46.0,0.23529411764705882,1.0257179597085297,0.10845034722222222,yes
20241107100909161_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,3.0,0.007712082262210797,44.0,47.0,0.23529411764705882,1.0283505154639174,0.11041277777777778,yes
20241107100927407_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.007712082262210797,45.0,46.0,0.23529411764705882,1.0257179597085297,0.10845034722222222,yes
20241107100927407_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,3.0,0.007712082262210797,44.0,47.0,0.23529411764705882,1.0283505154639174,0.11041277777777778,yes
20241107100940522_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241107101659976_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241107101721139_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.00702576112412178,42.0,43.0,0.23529411764705882,1.028536485935589,0.12216659722222223,yes
20241107101721139_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,1.0,0.00702576112412178,41.0,40.0,0.23529411764705882,1.0334148329258355,0.11518736111111111,yes
20241107101743549_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.006938020351526364,47.0,48.0,0.2222222222222222,1.029823269513991,0.1406279861111111,yes
20241107101743549_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,1.0,0.006938020351526364,45.0,44.0,0.23529411764705882,1.0326481257557436,0.12787520833333332,yes
20241107101831043_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.007052186177715092,43.0,45.0,0.23529411764705882,1.0353982300884956,0.1280270138888889,yes
20241107101831043_sardine_good_(1).png,yes,19.0,3.0,19.0,15.0,1.0,0.007052186177715092,47.0,52.0,0.15789473684210525,1.019985465116279,0.14576819444444444,yes
20241107101917310_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.007215007215007215,42.0,40.0,0.25,1.0303938356164384,0.108505,yes
20241107101917310_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,2.0,0.007215007215007215,41.0,40.0,0.1875,1.020390824129142,0.1080775,yes
20241107101918329_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.007215007215007215,42.0,40.0,0.25,1.0303938356164384,0.108505,yes
20241107101918329_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,2.0,0.007215007215007215,41.0,40.0,0.1875,1.020390824129142,0.1080775,yes
20241107101918465_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.007215007215007215,42.0,40.0,0.25,1.0303938356164384,0.108505,yes
20241107101918465_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,2.0,0.007215007215007215,41.0,40.0,0.1875,1.020390824129142,0.1080775,yes
20241107102053361_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.007095553453169348,44.0,43.0,0.16666666666666666,1.0231191222570533,0.12106506944444445,yes
20241107102053361_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007095553453169348,44.0,41.0,0.23529411764705882,1.0285944422070077,0.11532902777777777,yes
20241107102117640_sardine_good_(0).png,yes,16.0,5.0,17.0,15.0,2.0,0.007306380905991232,41.0,43.0,0.3125,1.048888888888889,0.11223597222222222,yes
20241107102117640_sardine_good_(1).png,yes,16.0,3.0,16.0,15.0,2.0,0.007306380905991232,40.0,38.0,0.1875,1.0232876712328767,0.10132909722222222,yes
20241107102136775_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,2.0,0.006925207756232687,47.0,49.0,0.21052631578947367,1.0316205533596838,0.1429402777777778,yes
20241107102136775_sardine_good_(1).png,yes,18.0,4.0,18.0,15.0,2.0,0.006925207756232687,42.0,42.0,0.2222222222222222,1.024743052912067,0.122106875,yes
20241107102149106_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.0070788107597923545,45.0,45.0,0.23529411764705882,1.0281076801266824,0.12543895833333332,yes
20241107102149106_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,1.0,0.0070788107597923545,45.0,44.0,0.23529411764705882,1.026639344262295,0.12276819444444445,yes
20241107102208795_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.006880733944954129,41.0,44.0,0.17647058823529413,1.0238673139158576,0.1303872222222222,yes
20241107102208795_sardine_good_(1).png,yes,18.0,4.0,18.0,15.0,1.0,0.006880733944954129,44.0,43.0,0.2222222222222222,1.0353746671738304,0.12754784722222223,yes
20241107102224992_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.006861848124428179,43.0,42.0,0.23529411764705882,1.03811394891945,0.12647090277777778,yes
20241107102224992_sardine_good_(1).png,yes,18.0,5.0,19.0,15.0,1.0,0.006861848124428179,45.0,45.0,0.2777777777777778,1.0352035203520351,0.13534013888888888,yes
20241107102251680_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.0069605568445475635,45.0,47.0,0.16666666666666666,1.0233180428134556,0.13731243055555556,yes
20241107102251680_sardine_good_(1).png,yes,18.0,3.0,19.0,15.0,2.0,0.0069605568445475635,46.0,42.0,0.16666666666666666,1.0169929811599556,0.12296416666666667,yes
20241107102318028_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241107102318511_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241107102350697_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.007403751233958539,42.0,37.0,0.1875,1.0239755884917174,0.09479159722222222,yes
20241107102350697_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,1.0,0.007403751233958539,44.0,44.0,0.17647058823529413,1.0214876033057851,0.11213451388888888,yes
